,id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
0,8463,2277,Tapx,TAP,tapmydata,1,2021-02-14T14:40:05.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d
0,8469,5128,LavaSwap,LAVA,lavaswap,1,2021-02-13T17:00:00.000Z,2023-06-26T12:30:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x56f95662e71f30b333b456439248c6de589082a4
0,8476,4346,Premia,PREMIA,premia,1,2021-02-14T07:45:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70
0,8479,536,VAIOT,VAI,vaiot,1,2021-04-20T03:48:04.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c
0,8481,2199,CafeSwap Token,BREW,cafeswap-token,1,2021-02-15T22:05:06.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0x790be81c3ca0e53974be2688cdb954732c9862e1
0,8483,2297,Berry Data,BRY,berry-data,1,2021-02-16T10:35:05.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0xf859Bf77cBe8699013d6Dbc7C2b926Aaf307F830
0,8484,1294,Olyverse,OLY,olyseum,1,2021-02-16T10:25:05.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6595b8fd9c920c81500dca94e53cdc712513fb1f
0,8487,2702,TBCC,TBCC,tbcc-labs,1,2021-04-02T19:59:04.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0xf29480344d8e21efeab7fde39f8d8299056a7fea
0,8489,313,XSGD,XSGD,xsgd,1,2021-02-17T06:50:05.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x70e8de73ce538da2beed35d14187f6959a8eca96
0,8492,1166,Vesper,VSP,vesper,1,2021-02-17T18:35:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1b40183efb4dd766f11bda7a7c3ad8982e998421
0,8494,1084,Modefi,MOD,modefi,1,2021-02-17T19:20:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71
0,8495,1094,Everest,ID,everest,1,2021-02-17T19:35:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83
0,8497,1008,ApeSwap,BANANA,apeswap-finance,1,2021-03-12T12:15:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x92DF60c51C710a1b1C20E42D85e221f3A1bFc7f2
0,8499,2841,300FIT NETWORK,FIT,300fit-network,1,2021-02-17T20:50:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3c72fca8523686fd9e5740b0826fa4bb376e0241
0,8500,5548,NitroEX,NTX,nitroex,1,2021-07-12T18:24:27.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,8501,5215,Luxurious Pro Network Token,LPNT,luxurious-pro-network-token,1,2021-03-03T03:15:05.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6a4c76874e686a7d080d173987a35a9c48905583
0,8508,4815,PoolTogether,POOL,pooltogether,1,2021-02-17T04:45:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e
0,8509,1144,XMON,XMON,xmon,1,2021-02-18T04:45:05.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3aaDA3e213aBf8529606924d8D1c55CbDc70Bf74
0,8510,3944,QiSwap,QI,qiswap,1,2021-02-18T15:45:06.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,8517,8938,BiTToken,BITT,bittoken,1,2021-02-17T15:00:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9f9913853f749b3fe6d6d4e16a1cc3c1656b6d51
0,8519,1111,Xend Finance,XEND,xend-finance,1,2021-03-23T14:45:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xE4CFE9eAa8Cdb0942A80B7bC68fD8Ab0F6D44903
0,8522,8219,TOZEX,TOZ,tozex,1,2021-03-10T15:15:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x29239242A83479a4074Cb1c9e2A3e6705A4A4455
0,8524,4430,Wrapped Huobi Token,WHT,wrapped-huobi-token,1,2021-02-22T07:10:05.000Z,2023-06-26T12:25:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x5545153ccfca01fbd7dd11c0b23ba694d9509a6f
0,8525,830,Rai Reflex Index,RAI,rai,1,2021-02-18T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919
0,8526,399,Raydium,RAY,raydium,1,2021-02-21T21:35:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5245c0249e5eeb2a0838266800471fd32adb1089
0,8528,5318,HashBridge Oracle,HBO,hashbridge-oracle,1,2021-02-20T03:40:05.000Z,2023-06-26T12:30:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x8764bd4fcc027faf72ba83c0b2028a3bae0d2d57
0,8530,4426,StarLink,SLNV2,starlink,1,2021-02-20T04:40:05.000Z,2023-06-26T12:25:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x4e252342cf35ff02c4cca9bc655129f5b4a2f901
0,8531,4996,Quantfury Token,QTF,quantfury-token,1,2021-02-20T17:55:08.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0fcbc31c503b4a9ed90e87f8ff46c318a4a14260
0,8534,5917,Chintai,CHEX,chex-token,1,2021-02-20T20:15:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9Ce84F6A69986a83d92C324df10bC8E64771030f
0,8536,103,Mask Network,MASK,mask-network,1,2021-02-23T11:30:00.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x69af81e73a73b40adf4f3d4223cd9b1ece623074
0,8537,6670,Channels,CAN,channels,1,2021-02-22T07:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xdE9a73272BC2F28189CE3c243e36FaFDA2485212
0,8538,765,AC Milan Fan Token,ACM,ac-milan-fan-token,1,2021-02-22T08:40:06.000Z,2023-06-26T12:25:00.000Z,,4066.0,Chiliz,CHZ,chiliz,0xEA6A3E367e96521fD9E8296425a44EFa6aee82da
0,8540,8171,HecoFi,HFI,hecofi,1,2021-02-22T11:15:06.000Z,2023-06-26T12:30:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x98fc3b60ed4a504f588342a53746405e355f9347
0,8541,1596,SifChain,erowan,sifchain,1,2021-02-22T11:25:05.000Z,2023-06-26T12:30:00.000Z,,,,,,
0,8543,2034,Kangal,KANGAL,kangal,1,2021-02-22T13:30:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6e765d26388a17a6e86c49a8e41df3f58abcd337
0,8544,1635,Fractal,FCL,fractal,1,2021-02-25T19:00:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3
0,8545,3620,Launchpool,LPOOL,launchpool,1,2021-02-22T02:10:00.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6149c26cd2f7b5ccdb32029af817123f6e37df5b
0,8547,4522,RamenSwap,RAMEN,ramenswap,1,2021-02-21T13:45:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x4f47a0d15c1e53f3d94c069c7d16977c29f9cb6b
0,8548,8134,Aloha,ALOHA,aloha,1,2021-02-22T00:15:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x455f7ef6d8bcfc35f9337e85aee1b0600a59fabe
0,8549,3048,Polkacity,POLC,polkacity,1,2021-02-23T00:25:05.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xaA8330FB2B4D5D07ABFE7A72262752a8505C6B37
0,8554,2079,PRivaCY Coin,PRCY,prcy-coin,1,2021-03-04T19:25:08.000Z,2023-06-26T12:30:00.000Z,,,,,,
0,8558,8939,BT.Finance,BT,bt-finance,1,2021-02-23T12:00:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x76c5449f4950f6338a393f53cda8b53b0cd3ca3a
0,8560,8940,WhaleRoom,WHL,whaleroom,1,2021-02-23T12:35:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2af72850c504ddd3c1876c66a914caee7ff8a46a
0,8561,2152,KeyFi,KEYFI,keyfi,1,2021-02-23T12:50:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb8647e90c0645152fccf4d9abb6b59eb4aa99052
0,8565,3965,Exen Coin,EXEN,exen-coin,1,2021-02-23T13:20:07.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe6cc10ef4de1ccfb821c99c04abfe1859d8eab8f
0,8566,6076,Ballswap,BSP,ballswap,1,2021-02-23T13:45:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe51b8ab09008285a0380dd2680cd9dd5e13924d3
0,8567,912,HAPI Protocol,HAPI,hapi-one,1,2021-03-10T06:25:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54
0,8569,7962,Libonomy,LBY,libonomy,1,2021-02-23T14:50:06.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,8570,8650,Grapeswap,GRAPE,grapeswap,1,2022-02-03T00:06:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0xb699390735ed74e2d89075b300761dae34b4b36b
0,8579,1042,Polkamarkets,POLK,polkamarkets,1,2021-02-24T16:35:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd478161c952357f05f0292b56012cd8457f1cfbf
0,8590,1722,Cyclone Protocol,CYC,cyclone-protocol,1,2021-04-01T23:34:05.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x810ee35443639348adbbc467b33310d2ab43c168
0,8593,4986,FileStar,STAR,filestar,1,2021-03-31T06:52:05.000Z,2023-06-26T12:27:00.000Z,,,,,,
0,8594,8941,Aave Enjin,aENJ,aave-enjin,1,2021-02-25T06:45:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xac6df26a590f08dcc95d5a4705ae8abbc88509ef
0,8595,8942,Aave Ethereum,aETH,aave-ethereum,1,2021-08-15T10:29:04.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3a3A65aAb0dd2A17E3F1947bA16138cd37d08c04
0,8599,8943,xToken,XTK,xtoken,1,2021-02-24T19:00:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb
0,8602,522,Bounce Token,AUCTION,bounce-token,1,2021-02-26T03:45:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096
0,8603,1394,AntiMatter Token,MATTER,antimatter,1,2021-02-27T16:30:07.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9B99CcA871Be05119B2012fd4474731dd653FEBe
0,8605,2140,WOWswap,WOW,wowswap,1,2021-02-26T05:30:06.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0x4da996c5fe84755c80e108cf96fe705174c5e36a
0,8606,6036,BR34P,BR34P,br34p,1,2022-03-02T04:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xa86d305a36cdb815af991834b46ad3d7fbb38523
0,8607,2577,Xion Finance,XGT,xion-finance,1,2021-03-15T19:40:07.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xc25af3123d2420054c8fcd144c21113aa2853f39
0,8610,7965,DMEX (Decentralized Mining Exchange),DMC,decentralized-mining-exchange,1,2021-02-26T09:40:06.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0xa5342D72D04c133180f376753f90a4B2eEe29bB3
0,8611,6247,VKENAF,VKNF,vkenaf,1,2021-02-26T10:15:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xD501900646641eAf5755758E11EeAA43dF691924
0,8612,1838,Float Protocol (Bank),BANK,float-protocol,1,2021-02-27T12:30:07.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x24a6a37576377f63f194caa5f518a60f45b42921
0,8613,493,Alchemix,ALCX,alchemix,1,2021-02-27T20:20:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xdbdb4d16eda451d0503b854cf79d55697f90c8df
0,8615,509,Ethernity,ERN,ethernity-chain,1,2021-03-08T16:00:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xbbc2ae13b23d715c30720f079fcd9b4a74093505
0,8616,876,Aurox,URUS,urus,1,2021-03-01T01:20:05.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b
0,8617,676,Red Kite,PKF,polkafoundry,1,2021-03-16T16:30:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8b39b70e39aa811b69365398e0aace9bee238aeb
0,8620,1301,TOWER,TOWER,tower-token,1,2021-03-01T09:20:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1c9922314ed1415c95b9fd453c3818fd41867d0b
0,8621,1834,yieldwatch,WATCH,yieldwatch,1,2021-03-03T10:30:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x7a9f28eb62c791422aa23ceae1da9c847cbec9b0
0,8622,7530,Bancor Governance Token,VBNT,bancor-governance-token,1,2021-03-01T14:20:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x48fb253446873234f2febbf9bdeaa72d9d387f94
0,8624,8944,Advertise Coin,ADCO,advertise-coin,1,2023-03-27T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb6c3dc857845a713d3531cea5ac546f6767992f4
0,8625,8535,SaltSwap Finance,SALT,saltswap-finance,1,2021-03-08T11:05:07.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x2849b1aE7E04A3D9Bc288673A92477CF63F28aF4
0,8627,897,Flashstake,FLASH,flashstake,1,2021-03-01T10:30:07.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xB1f1F47061A7Be15C69f378CB3f69423bD58F2F8
0,8633,8945,Nodestats,NS,nodestats,1,2021-04-15T11:50:07.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,8635,3077,xDAI,xDAI,xdaistable,1,2021-03-01T12:35:07.000Z,2023-06-26T12:30:00.000Z,,,,,,
0,8637,1407,Tranche Finance,SLICE,tranche-finance,1,2021-03-02T14:00:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1
0,8638,8946,MIMOSA,MIMO,mimosa,1,2021-03-01T13:10:07.000Z,2023-06-26T12:25:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x1c65be80daf69e9c54cf23f8273f251e607e56a7
0,8642,449,Fei USD,FEI,fei-usd,1,2021-04-03T19:52:05.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x956F47F50A910163D8BF957Cf5846D573E7f87CA
0,8643,2067,Shadows,DOWS,shadows,1,2021-03-02T11:20:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x661ab0ed68000491d98c796146bcf28c20d7c559
0,8644,1141,Kylin,KYL,kylin,1,2021-03-04T11:45:07.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x67B6D479c7bB412C54e03dCA8E1Bc6740ce6b99C
0,8646,81,Mina,MINA,mina,1,2021-06-01T00:04:06.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,8647,1068,MurAll,PAINT,murall,1,2021-03-02T03:15:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042
0,8648,988,ChainGuardians,CGG,chain-guardians,1,2021-03-10T17:25:09.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43
0,8649,1100,Oxbull.tech,OXB,oxbull-tech,1,2021-03-02T07:45:07.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x7536c00711E41df6aEBCCa650791107645b6bc52
0,8656,6147,wanETH,WANETH,waneth,1,2021-03-03T04:10:00.000Z,2023-06-26T12:30:00.000Z,,2606.0,Wanchain,WAN,wanchain,0xe3ae74d1518a76715ab4c7bedf1af73893cd435a
0,8657,5224,wanUSDT,WANUSDT,wanusdt,1,2021-03-04T05:30:07.000Z,2023-06-26T12:30:00.000Z,,2606.0,Wanchain,WAN,wanchain,0x11e77e27af5539872efed10abaa0b408cfd9fbbd
0,8658,4633,Wrapped WAN,WWAN,wrapped-wan,1,2021-03-04T04:05:06.000Z,2023-06-26T12:30:00.000Z,,2606.0,Wanchain,WAN,wanchain,0xdabd997ae5e4799be47d6e69d9431615cba28f48
0,8659,8947,Jetfuel Finance,FUEL,jetfuel-finance,1,2021-03-02T16:50:09.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x2090c8295769791ab7a3cf1cc6e0aa19f35e441a
0,8660,809,BSCPAD,BSCPAD,bscpad,1,2021-03-03T00:40:06.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0x5a3010d4d8d3b5fb49f8b6e57fb9e48063f16700
0,8662,6317,Starter,START,bscstarter,1,2021-03-10T01:55:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1d7Ca62F6Af49ec66f6680b8606E634E55Ef22C1
0,8665,5699,Parallel,PAR,parallel,1,2021-03-31T21:08:06.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x68037790A0229e9Ce6EaA8A99ea92964106C4703
0,8666,2881,DFX Finance,DFX,dfx-finance,1,2021-07-30T16:41:11.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x888888435fde8e7d4c54cab67f206e4199454c60
0,8669,723,Sovryn,SOV,sovryn,1,2021-06-17T18:30:05.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xbdab72602e9ad40fc6a6852caf43258113b8f7a5
0,8670,2924,Vow,VOW,vow,1,2021-09-07T00:03:17.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1BBf25e71EC48B84d773809B4bA55B6F4bE946Fb
0,8673,2261,TotemFi,TOTM,totemfi,1,2021-04-06T18:07:06.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6ff1bfa14a57594a5874b37ff6ac5efbd9f9599a
0,8675,7896,Minds,MINDS,minds,1,2021-03-03T10:05:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb26631c6dda06ad89b93c71400d25692de89c068
0,8677,231,Symbol,XYM,symbol,1,2021-03-19T21:05:09.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,8678,4870,EHash,EHASH,ehash,1,2021-03-03T16:40:07.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2942e3b38e33123965bfbc21e802be943a76bbc6
0,8679,1727,Unido EP,UDO,unido,1,2021-03-03T17:00:12.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06
0,8681,4311,Funder One Capital,FUNDX,funder-one-capital,1,2021-05-11T15:18:06.000Z,2023-06-26T12:28:00.000Z,,,,,,
0,8682,8948,Warrior Token,WAR,warrior-token-spartan-casino,1,2021-03-22T11:20:07.000Z,2023-06-26T12:30:00.000Z,,1839.0,BNB,BNB,bnb,0x42dbd44a8883d4363b395f77547812dc7db806d5
0,8683,3837,Asva,ASVA,asva-finance,1,2021-12-30T19:48:07.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0xf7b6d7e3434cb9441982f9534e6998c43eef144a
0,8690,8949,CAD Coin,CADC,cad-coin,1,2021-03-04T18:55:08.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xcadc0acd4b445166f12d2c07eac6e2544fbe2eef
0,8691,4004,Domani Protocol,DEXTF,dextf-protocol,1,2021-03-03T19:00:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5F64Ab1544D28732F0A24F4713c2C8ec0dA089f0
0,8695,1354,BlockWallet,BLANK,blank-wallet,1,2021-03-05T14:45:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x41a3dba3d677e573636ba691a70ff2d606c29666
0,8697,1156,Konomi Network,KONO,konomi-network,1,2021-03-16T19:40:09.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x850aAB69f0e0171A9a49dB8BE3E71351c8247Df4
0,8701,8950,Siren,SI,siren,1,2021-03-06T03:25:06.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xD23Ac27148aF6A2f339BD82D0e3CFF380b5093de
0,8702,1991,Ares Protocol,ARES,ares-protocol,1,2021-05-01T10:37:06.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x358AA737e033F34df7c54306960a38d09AaBd523
0,8704,2086,Playcent,PCNT,playcent,1,2021-03-06T17:25:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x657B83A0336561C8f64389a6f5aDE675C04b0C3b
0,8705,1031,Bifrost,BNC,bifrost-bnc,1,2021-10-21T12:51:06.000Z,2023-06-26T12:26:00.000Z,,,,,,
0,8707,556,Alpaca Finance,ALPACA,alpaca-finance,1,2021-03-05T18:30:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x8f0528ce5ef7b51152a59745befdd91d97091d2f
0,8708,925,Big Data Protocol,BDP,big-data-protocol,1,2021-03-07T08:15:07.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf3dcbc6D72a4E1892f7917b7C43b74131Df8480e
0,8709,2042,ETHA Lend,ETHA,etha-lend,1,2021-03-07T08:20:09.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x59e9261255644c411afdd00bd89162d09d862e38
0,8710,1719,bAlpha,BALPHA,balpha,1,2021-03-07T08:35:08.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7a5ce6abD131EA6B148a022CB76fc180ae3315A6
0,8711,2865,Pando,PANDO,pando,1,2021-03-08T00:50:06.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x252b9F56359901a0BDE52d0675b1f1130d86F471
0,8715,1132,Taraxa,TARA,taraxa,1,2021-03-22T05:20:07.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,8716,1402,Convergence,CONV,convergence,1,2021-03-25T13:50:08.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc834fa996fa3bec7aad3693af486ae53d8aa8b50
0,8717,1401,Oddz,ODDZ,oddz,1,2021-03-18T15:35:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xCd2828fc4D8E8a0eDe91bB38CF64B1a81De65Bf6
0,8718,6469,ECO,ECO,eco,1,2022-11-09T19:18:00.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8dBF9A4c99580fC7Fd4024ee08f3994420035727
0,8719,160,Illuvium,ILV,illuvium,1,2021-03-31T04:12:06.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x767fe9edc9e0df98e07454847909b5e959d7ca0e
0,8720,1022,Inverse Finance,INV,inverse-finance,1,2021-03-08T19:20:11.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68
0,8723,7911,Bogged,BOG,bogged-finance,1,2021-05-31T00:00:07.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xB09FE1613fE03E7361319d2a43eDc17422f36B09
0,8726,1492,Idavoll DAO,IDV,idavoll-network,1,2021-03-08T19:20:08.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x45448E05020576929fcDEabC228E35b420098840
0,8730,1460,Belt Finance,BELT,belt,1,2021-03-10T12:10:08.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xE0e514c71282b6f4e823703a39374Cf58dc3eA4f
0,8731,1894,CryptEx,CRX,cryptex,1,2021-03-09T15:50:09.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x97a30c692ece9c317235d48287d23d358170fc40
0,8732,1806,Swop,SWOP,swop,1,2021-03-09T16:10:08.000Z,2023-06-26T12:25:00.000Z,,1274.0,Waves,WAVES,waves,Ehie5xYpeN8op1Cctc6aGUrqx8jq3jtf1DSjXDbfm7aT
0,8733,7348,BasketCoin,BSKT,basketcoin,1,2021-04-08T16:12:06.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0x4Dd1984a706E1c2C227bea67AD2F92dbdE30AfCE
0,8738,2802,Pastel,PSL,pastel,1,2021-03-08T17:15:00.000Z,2023-06-26T12:30:00.000Z,,,,,,
0,8740,8951,SHD CASH,SHDC,shd-cash,1,2021-03-09T17:25:10.000Z,2023-06-26T12:25:00.000Z,,1958.0,TRON,TRX,tron,TAiSZ9wQ49jutDCCovHaAqs7KpExuJyqph
0,8741,8141,Sovi Finance,SOVI,sovi-finance,1,2021-03-09T17:25:09.000Z,2023-06-26T12:25:00.000Z,,2502.0,Huobi Token,HT,huobi-token,0x49e16563a2ba84e560780946f0fb73a8b32c841e
